title,url,thumbnail,cluster2nd
"농협제주본부, 농･축협책임자 디지털금융 교육 실시",http://www.aflnews.co.kr/news/articleView.html?idxno=227405,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5442%2F2022%2F05%2F30%2F60160.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"더맘마, 맘마먹자 앱 회원 DB 통합",http://www.klnews.co.kr/news/articleView.html?idxno=304664,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5148%2F2022%2F05%2F30%2F21775.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"베스핀글로벌-엔터플, 데브 OS 플랫폼 공동 개발 MOU 체결",http://www.epnc.co.kr/news/articleView.html?idxno=223800,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5752%2F2022%2F05%2F30%2F40189.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"중진공, AI 기업 평가로 중소기업 혁신성장 돕는다",https://www.ajunews.com/view/20220527110623016,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F05%2F30%2F2141487.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,25
"[데일리 IT 단신] SKT, 로밍 상품 ‘바로 요금제’ 첫 고객 50% 할인 제공 外",https://biz.newdaily.co.kr/site/data/html/2022/05/30/2022053000106.html,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5005%2F2022%2F05%2F30%2F681090.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,20
"김은혜 경기도지사 후보, 디지털플랫폼 4대 공약 발표",http://www.breaknews.com/898598,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5297%2F2022%2F05%2F30%2F579053.jpg&type=ff264_180&expire=2&refresh=true,1
"로그프레소, 자유롭게 기능 확장할 수 있는 SecOps 플랫폼 출시",https://www.hellot.net/news/article.html?no=68592,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5417%2F2022%2F05%2F30%2F34934.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"구글, 'DALL-E 2'와 경쟁하는 'Imagen' 발표",http://www.aitimes.com/news/articleView.html?idxno=144897,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5746%2F2022%2F05%2F30%2F84736.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,18
"국내 대표 AI 소프트웨어-하드웨어 스타트업이 만났다...업스테이지-퓨리오사AI, 인공지능 생태계 확장 위해 맞손",http://www.aitimes.kr/news/articleView.html?idxno=25157,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5830%2F2022%2F05%2F30%2F7083.jpg&type=ff264_180&expire=2&refresh=true,19
"용인시정연구원, 주차 문제 개선방안으로 ‘스마트 주차시스템’ 제시",https://www.asiatoday.co.kr/view.php?key=20220530010017596,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5268%2F2022%2F05%2F30%2F1648401.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
"'스마트시티 아시아 2022' 베트남 호치민서 ""이것이 미래도시"" ",https://www.gametoc.co.kr/news/articleView.html?idxno=66490,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5497%2F2022%2F05%2F30%2F16739.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
[블록체인핫이슈] 논란 속 부활 테라 블록체인에 쏠리는 눈,http://www.digitaltoday.co.kr/news/articleView.html?idxno=447474,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5137%2F2022%2F05%2F30%2F118693.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
노르딕 IoT 플랫폼으로 네트워크 연결 오류 자동 해결,http://www.koit.co.kr/news/articleView.html?idxno=97818,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5839%2F2022%2F05%2F30%2F14107.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
중앙·지방정부 디지털플랫폼정부 전문가 한 자리에 모인다,http://www.public25.com/news/articleView.html?idxno=11053,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5859%2F2022%2F05%2F30%2F362.jpg&type=ff264_180&expire=2&refresh=true,22
"롤텍, 제11회 개인정보보호페어·CPO워크숍 'PIS FAIR' 참가",http://www.it-b.co.kr/news/articleView.html?idxno=59963,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5579%2F2022%2F05%2F30%2F36985.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"위메이드, '엔비져블'의 디지털치료경험(DTX) 연구개발 사업에 전략적 투자",http://www.cbci.co.kr/news/articleView.html?idxno=428125,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5785%2F2022%2F05%2F30%2F23767.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
두산공작기계·동진쎄미켐 등 K-스마트등대공장 11개사 선정,http://www.mtnews.net/news/view.php?idx=13696,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5596%2F2022%2F05%2F30%2F10038.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,7
"중국, 대규모 디지털 인프라 사업 '둥수씨솬' 본격 추진",http://www.opinionnews.co.kr/news/articleView.html?idxno=68083,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5618%2F2022%2F05%2F30%2F23645.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"베리스토어-한터글로벌, 글로벌 플랫폼 사업 위한 MOU 체결",http://www.newsway.co.kr/news/view?tp=1&ud=2022053015165000327,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5270%2F2022%2F05%2F30%2F761993.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"한정판 거래 플랫폼 크림, 여름 뮤직 페스티벌 위한 아이템 제안",http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=58575&Menu=12&_C_=23069,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5317%2F2022%2F05%2F30%2F37393.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"로빈후드 플레인, 몰타 AIBC 써밋에서 글로벌 경쟁력 입증",https://www.sisa-news.com/news/article.html?no=200812,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5612%2F2022%2F05%2F30%2F78705.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"IBK창공 대전 혁신창업기업 ‘사운드플랫폼’, 마음 치유하는 스트리밍 앱 ‘MULIEF(뮤리프)’ 선보여",https://www.dailian.co.kr/news/view/1118547/?sc=Naver,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F119%2F2022%2F05%2F30%2F2608372.jpg&type=ff264_180&expire=2&refresh=true,21
"브레이브리지, 셀룰러 IoT 제품 설계 개발자 위한 플랫폼 출시",http://kbench.com/?q=node/233228,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5036%2F2022%2F05%2F30%2F148063.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"삼성전자 가전제품과 딥브레인AI 가상인간, AI 신뢰성 시범인증 시작",http://www.aitimes.com/news/articleView.html?idxno=144892,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5746%2F2022%2F05%2F30%2F84741.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"플래티어 AI 마케팅 솔루션 '그루비', 한국미스미에 적용",http://www.epnc.co.kr/news/articleView.html?idxno=223821,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5752%2F2022%2F05%2F30%2F40180.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,10
"효성중공업, 풀 디지털변전소용 LPIT·MU 국내 첫 상용화",https://www.electimes.com/news/articleView.html?idxno=305157,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5235%2F2022%2F05%2F30%2F118655.jpg&type=ff264_180&expire=2&refresh=true,1
"김영섭 LG CNS호, 디지털 바람 타고 쾌속 순항",http://www.fntimes.com/html/view.php?ud=202205272247483704dd55077bc2_18,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5040%2F2022%2F05%2F30%2F269667.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
“창원 디지털 인프라 구축해 달라”,http://www.knnews.co.kr/news/articleView.php?idxno=1377755, ,12
"의료선진국 입지 굳건 영국, 디지털 헬스케어 성장 주목",http://www.bosa.co.kr/news/articleView.html?idxno=2174458,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5376%2F2022%2F05%2F30%2F130339.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
‘한의융합 디지털 헬스케어 프로젝트’ 출범 제안 ‘눈길’,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=49314,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5530%2F2022%2F05%2F30%2F13958.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,18
"로빈후드 플레인, 몰타 AIBC 써밋에서 '띱스' 선보여",http://www.thefirstmedia.net/news/articleView.html?idxno=94856,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5560%2F2022%2F05%2F30%2F51837.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"친환경·디지털 전환 앞둔 조선업계, 대규모 적자에도 R&D 총력",http://news.einfomax.co.kr/news/articleView.html?idxno=4216150,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5227%2F2022%2F05%2F30%2F489137.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,24
"인포인, 3D 메타버스 플랫폼 ‘타운버스’ 베타 버전 공개",https://www.hellot.net/news/article.html?no=68588,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5417%2F2022%2F05%2F30%2F34929.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
[메타버스 '또 하나의 지구'가 될 수 있을까] 경제활동 가능하고 플랫폼 간 호환성 있어야 지속가능,http://www.naeil.com/news_view/?id_art=424873,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5312%2F2022%2F05%2F30%2F215253.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"'스마트시티 아시아 2022', 글로벌 미래도시 경쟁력 확인",http://www.cstimes.com/news/articleView.html?idxno=500562,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5174%2F2022%2F05%2F30%2F326397.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
"정부, '스마트 항만 물류 시스템 구축' 등 디지털 트윈 3개 실증 사업 본격 착수...259.5억원 투입한다",http://www.smartcitytoday.co.kr/news/articleView.html?idxno=23396,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5864%2F2022%2F05%2F30%2F469.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,17
"bhc치킨 '해바라기 봉사단', 디지털샛강지도 제작 봉사 진행",http://www.sisaweek.com/news/articleView.html?idxno=153827,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5337%2F2022%2F05%2F30%2F122823.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"[빌드 2022] ""깃허브에서 태어난 AI가 최적의 코드 제안""...개발자·AI 협업 시대 열렸다",https://www.ajunews.com/view/20220529153324739,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F05%2F30%2F2141482.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"플럭시티, APAC CIO Outlook 매거진 '2022년 스마트시티 솔루션 10대 기업' 선정",http://www.gvalley.co.kr/news/articleView.html?idxno=604020,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5206%2F2022%2F05%2F30%2F78943.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,25
"IBK창공 대전 혁신창업기업 사운드플랫폼, 테라피 음원 스트리밍 앱 ‘뮤리프’ 출시",http://www.fnnews.com/news/202205301112580104,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F014%2F2022%2F05%2F30%2F4844041.jpg&type=ff264_180&expire=2&refresh=true,9
IT 교육 플랫폼 인프런 2021 실적 “전년 대비 214% 이상 성장”,https://platum.kr/archives/186676,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5373%2F2022%2F05%2F30%2F22047.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,20
"해남군, 스마트 도시계획 군민참여단 리빙랩 모집",http://www.thebigdata.co.kr/view.php?ud=202205301555347388e91b94b033_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F30%2F118290.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
암호화폐 채굴 업체 ‘비트러쉬’ 러시아 블라디보스톡에 AI 반도체 장비 수주 추진,http://www.lawissue.co.kr/view.php?ud=202205301022288868204ead0791_12,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5289%2F2022%2F05%2F30%2F328249.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"오유경 식약처장 ""바이오·디지털 헬스산업 성장 위한 규제혁신 추진""",http://www.newsway.co.kr/news/view?tp=1&ud=2022053008103748249,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5270%2F2022%2F05%2F30%2F761925.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"HDC현대산업개발, HDC랩스와 '스마트 주차장 솔루션' 선보여",http://www.asiaa.co.kr/news/articleView.html?idxno=88187,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5755%2F2022%2F05%2F30%2F55379.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
"개발자 구하기가 별따기…""디지털혁신(DT), 노코드(no-code)에 주목하라""",https://www.itbiznews.com/news/articleView.html?idxno=72813,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5795%2F2022%2F05%2F30%2F19541.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
냉동콘테이너를 스마트팜으로…‘이달의 A-벤처스’에 ‘도시농사꾼’ 선정,http://www.nongmin.com/article/ar_detail.htm?seq_id=356482,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F662%2F2022%2F05%2F30%2F1171.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2
"상명대, ‘비대면 스포츠 코칭 시장 창출, 디지털전환 지원사업’ 유치 및 참여 사업자 모집",https://www.ekn.kr/web/view.php?key=20220530010004987,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5133%2F2022%2F05%2F30%2F521370.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
중부대 최대수 교수 고용노동부 K-디지털 트레이닝 사업 선정,http://www.mygoyang.com/news/articleView.html?idxno=68226,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5429%2F2022%2F05%2F30%2F18415.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
2022 스마트+인테리어 B2B 전략 세미나 및 전시 개최… 스마트인테리어 新 BM 발굴·공유 통해 시너지효과 극대화한다!,http://kr.aving.net/news/view.php?articleId=1714324&Branch_ID=kr&rssid=naver&mn_name=news,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5015%2F2022%2F05%2F30%2F167311.jpg&type=ff264_180&expire=2&refresh=true,26
"플래티어, 한국미스미에 AI 마케팅 솔루션 ‘그루비’ 공급",https://www.itworld.co.kr/news/238259, ,10
"비트러쉬, 블라디보스톡에 AI 반도체장비 수주 추진·아이윈, 빗썸 관계사 등에서 170억 납입 완료",http://theviewers.co.kr/View.aspx?No=2403335,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5597%2F2022%2F05%2F30%2F81743.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
의료 인공지능(AI) 업체들 ‘임상 효용성’ 입증 분주,https://www.dailymedi.com/news/news_view.php?wr_id=884532, ,15
"안산시, 200억 투입해 소부장 제조기업 디지털 전환 추진",http://www.enewstoday.co.kr/news/articleView.html?idxno=1573140, ,24
"미래에셋증권 ""테슬라 AI 기술력 유효…하반기 모멘텀 개선 보일 것""",http://www.thebigdata.co.kr/view.php?ud=202205300858031056d0a8833aad_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F30%2F118227.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"인공지능 서버에서 오토모티브, 스마트 센서까지… AI 반도체 4개 제품군 ‘딥엑스 시리즈’ 동시에 선보여",https://www.donga.com/news/article/all/20220528/113668013/1,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2022%2F05%2F30%2F3431405.jpg&type=ff264_180&expire=2&refresh=true,26
"베스핀글로벌-엔터플, 데브옵스 플랫폼 공동 개발 및 관련 사업 추진 위해 MOU 체결",https://www.itworld.co.kr/news/238199, ,5
"[특별 인터뷰] 김주호 알고리즘랩스 산학협력자문교수 ""인공지능(AI) 시대, 대학가에도 혁신 바람 분다""",http://news.unn.net/news/articleView.html?idxno=528867,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5189%2F2022%2F05%2F30%2F126794.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"흥국화재, 디지털 경쟁력 높여 신성장동력 모색",http://www.insnews.co.kr/design_php/news_view.php?num=69847&firstsec=1&secondsec=13, ,12
칼럼 | 네트워크 전문가가 구글 '아퀼라 프로젝트'에 관심 가져야 할 이유,https://www.ciokorea.com/news/238309,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5177%2F2022%2F05%2F30%2F33533.jpg&type=ff264_180&expire=2&refresh=true,18
"DH.CNJ esports, NFT 종합 정보 제공 플랫폼 GREEMY와 파트너십 체결",https://www.thisisgame.com/webzine/game/nboard/225/?n=150365,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5053%2F2022%2F05%2F30%2F126091.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"물류업계, 택배가 인상·이커머스에 이익 성장 지속…디지털 전환 박차",http://news.einfomax.co.kr/news/articleView.html?idxno=4216145, ,24
"""스마트팜이 위험하다"" 도난 트랙터 원격 비활성화로 불거진 농업 보안 우려",https://www.itworld.co.kr/news/238314,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5110%2F2022%2F05%2F30%2F54886.jpg&type=ff264_180&expire=2&refresh=true,28
[행사돋보기] 서울시여성가족재단  IT 업계 경력전환 토크콘서트 ,http://www.wflower.info/news/article.html?no=7198, ,20
[스투/포커스] 스마트시티에서 보폭 넓히는 IoT 및 저전력원거리통신(LPWAN) 솔루션,http://www.smartcitytoday.co.kr/news/articleView.html?idxno=23397,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5864%2F2022%2F05%2F30%2F470.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
"탈중앙화 검색 엔진 '프리서치', 테스트 종료...구글 라이벌로 자리매김할까?",https://www.codingworldnews.com/news/articleView.html?idxno=10243,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5867%2F2022%2F05%2F30%2F1021.jpg&type=ff264_180&expire=2&refresh=true,18
구글 크롬 개발자 채널에 영향 미치는 새로운 RCE 취약점 발견돼,https://www.dailysecu.com/news/articleView.html?idxno=137123,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5350%2F2022%2F05%2F30%2F113630.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,18
"인포마이닝, 크레너채널즈와 디지털 헬스케어 사업 협력을 위한 업무협약 체결",http://www.betanews.net:8080/article/1337898.html,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5017%2F2022%2F05%2F30%2F324535.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"[디지털 금융세상, 보험의 경계(境界)를 허물자!]미래에셋, 디지털 무장… ‘뉴노멀 시대’ 선도",http://www.insnews.co.kr/design_php/news_view.php?num=69856&firstsec=1&secondsec=12, ,12
"포바이포·포자랩스 '맞손'…""AI 기반 영상음악 콘텐츠 개발""",http://www.sentv.co.kr/news/view/620971,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5656%2F2022%2F05%2F30%2F73803.jpg&type=ff264_180&expire=2&refresh=true,3
"기업은행, 고객센터 '상담지원 AI' 실시",http://www.kpinews.co.kr/news/articleView.html?idxno=177806,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5464%2F2022%2F05%2F30%2F108662.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,11
"플래티어, 이틀 연속 상승세...AI 마케팅 솔루션 신규 적용",http://www.g-enews.com/ko-kr/news/article/news_all/202205300936471562edf69f862c_1/article.html,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5366%2F2022%2F05%2F30%2F508617.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,10
"과기정통부, 올해 260억 규모 '디지털 트윈' 실증 사업 착수",https://www.onews.tv/news/articleView.html?idxno=126988,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5818%2F2022%2F05%2F30%2F90617.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,17
"KT, 이문3구역 아파트에 AI 청정환기 시스템 구축",http://www.smartfn.co.kr/view.php?ud=20220530171545725911a912694e_46,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5827%2F2022%2F05%2F30%2F42212.jpg&type=ff264_180&expire=2&refresh=true,0
엑스포럼 '스마트시티 아시아 2022' 개최,http://www.wsobi.com/news/articleView.html?idxno=163502,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5493%2F2022%2F05%2F30%2F55516.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
가톨릭대 2023 '바이오메디컬소프트웨어' 'IT파이낸스' 2개 학과 신설,http://www.veritas-a.com/news/articleView.html?idxno=416653,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5258%2F2022%2F05%2F30%2F226679.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"경북농기원, 마 재배 디지털 시스템 개발 착수",https://www.idaegu.co.kr/news/articleView.html?idxno=383817, ,14
"블록체인 간편결제 프로젝트 '월드페이 코인(WPC)', 글로벌 거래소 엘뱅크 31일 상장 예정",http://www.fintechpost.co.kr/news/articleView.html?idxno=157300,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5703%2F2022%2F05%2F30%2F105982.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,18
